ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-01-01,29.217512531598494,28.157436536519878,29.089873498779074,29.203390516581706,29.22678885893205,-0.5743291458210085,-0.5743291458210085,-0.5743291458210085,-0.5743291458210085,-0.5743291458210085,-0.5743291458210085,0.0,0.0,0.0,28.643183385777487
2014-02-01,29.218616621335347,28.257679668281806,29.183572841209905,29.203846832510752,29.228493674272404,-0.48300197649269844,-0.48300197649269844,-0.48300197649269844,-0.48300197649269844,-0.48300197649269844,-0.48300197649269844,0.0,0.0,0.0,28.73561464484265
2014-03-01,29.219613863678312,28.736419057684184,29.736347705901782,29.20430630577961,29.230180936866727,0.016584930162315104,0.016584930162315104,0.016584930162315104,0.016584930162315104,0.016584930162315104,0.016584930162315104,0.0,0.0,0.0,29.23619879384063
2014-04-01,29.220717953415164,29.42870998877829,30.394198146726726,29.20472382053974,29.232047861650912,0.6699616478174532,0.6699616478174532,0.6699616478174532,0.6699616478174532,0.6699616478174532,0.6699616478174532,0.0,0.0,0.0,29.890679601232616
2014-05-01,29.221786427354058,29.554795224165197,30.448960528944497,29.20495723833456,29.233891537816802,0.776345448068141,0.776345448068141,0.776345448068141,0.776345448068141,0.776345448068141,0.776345448068141,0.0,0.0,0.0,29.9981318754222
2014-06-01,29.22289051709091,29.23662835013749,30.152161943012967,29.20533122787991,29.236186563022684,0.4763455631166815,0.4763455631166815,0.4763455631166815,0.4763455631166815,0.4763455631166815,0.4763455631166815,0.0,0.0,0.0,29.69923608020759
2014-07-01,29.2239589910298,28.91833622686959,29.897236715038858,29.205362042153098,29.237809538573718,0.18213997077622557,0.18213997077622557,0.18213997077622557,0.18213997077622557,0.18213997077622557,0.18213997077622557,0.0,0.0,0.0,29.406098961806027
2014-08-01,29.225063080766656,28.709587158653562,29.68936995636896,29.206079951215433,29.239774540754908,-0.01194163584478052,-0.01194163584478052,-0.01194163584478052,-0.01194163584478052,-0.01194163584478052,-0.01194163584478052,0.0,0.0,0.0,29.213121444921875
2014-09-01,29.22616717050351,28.686579371619196,29.658423009529013,29.206513852165855,29.240844328212848,-0.0459026957869973,-0.0459026957869973,-0.0459026957869973,-0.0459026957869973,-0.0459026957869973,-0.0459026957869973,0.0,0.0,0.0,29.180264474716513
2014-10-01,29.227235644442402,28.528232461620043,29.49790523209192,29.206509926779464,29.242858499737913,-0.19547765182979648,-0.19547765182979648,-0.19547765182979648,-0.19547765182979648,-0.19547765182979648,-0.19547765182979648,0.0,0.0,0.0,29.031757992612604
2014-11-01,29.228339734179254,28.494707962353477,29.408866908511524,29.206485403364244,29.244121775105647,-0.28173048998147915,-0.28173048998147915,-0.28173048998147915,-0.28173048998147915,-0.28173048998147915,-0.28173048998147915,0.0,0.0,0.0,28.946609244197774
2014-12-01,29.229408208118144,28.348081114521648,29.24563077961205,29.206769605738515,29.246036375840795,-0.414315071355081,-0.414315071355081,-0.414315071355081,-0.414315071355081,-0.414315071355081,-0.414315071355081,0.0,0.0,0.0,28.815093136763064
2015-01-01,29.230512297854997,28.172878949473805,29.10504186564556,29.207243136035842,29.24814356214529,-0.5773271433979442,-0.5773271433979442,-0.5773271433979442,-0.5773271433979442,-0.5773271433979442,-0.5773271433979442,0.0,0.0,0.0,28.653185154457052
2015-02-01,29.23161638759185,28.244890817923494,29.19884276467693,29.207537561043186,29.249908789249698,-0.507930969378023,-0.507930969378023,-0.507930969378023,-0.507930969378023,-0.507930969378023,-0.507930969378023,0.0,0.0,0.0,28.723685418213826
2015-03-01,29.232613629934814,28.759409799025484,29.724312106497376,29.20727690757251,29.2517407093277,0.009557068576842529,0.009557068576842529,0.009557068576842529,0.009557068576842529,0.009557068576842529,0.009557068576842529,0.0,0.0,0.0,29.242170698511657
2015-04-01,29.23371771967167,29.50267250263014,30.379895934413398,29.2075679514175,29.253561578688128,0.7020716851286476,0.7020716851286476,0.7020716851286476,0.7020716851286476,0.7020716851286476,0.7020716851286476,0.0,0.0,0.0,29.935789404800317
2015-05-01,29.23478619361056,29.595280642151284,30.497148199758225,29.208134969722323,29.255976962274957,0.8216481346732314,0.8216481346732314,0.8216481346732314,0.8216481346732314,0.8216481346732314,0.8216481346732314,0.0,0.0,0.0,30.056434328283792
2015-06-01,29.235890283347416,29.202045305962102,30.11483637997667,29.208475909674693,29.258210721485888,0.4242984229654541,0.4242984229654541,0.4242984229654541,0.4242984229654541,0.4242984229654541,0.4242984229654541,0.0,0.0,0.0,29.66018870631287
2015-07-01,29.236958757286306,28.90851939094504,29.841819772599557,29.208497687917717,29.260947756497735,0.14145970479139455,0.14145970479139455,0.14145970479139455,0.14145970479139455,0.14145970479139455,0.14145970479139455,0.0,0.0,0.0,29.3784184620777
2015-08-01,29.23806284702316,28.780174880191048,29.701639272332923,29.209318978370277,29.263520429150866,0.0009380056266350172,0.0009380056266350172,0.0009380056266350172,0.0009380056266350172,0.0009380056266350172,0.0009380056266350172,0.0,0.0,0.0,29.239000852649795
2015-09-01,29.23916693676001,28.765402883883713,29.74222967498679,29.20933787342714,29.26608603934673,-0.0013429962153778353,-0.0013429962153778353,-0.0013429962153778353,-0.0013429962153778353,-0.0013429962153778353,-0.0013429962153778353,0.0,0.0,0.0,29.237823940544633
2015-10-01,29.240235410698904,28.567678287259103,29.513884661446905,29.209093661450456,29.268244520496655,-0.18855760122422474,-0.18855760122422474,-0.18855760122422474,-0.18855760122422474,-0.18855760122422474,-0.18855760122422474,0.0,0.0,0.0,29.05167780947468
2015-11-01,29.241339500435757,28.47178506187436,29.42402918812864,29.20888754441443,29.270370785120868,-0.2927830151019943,-0.2927830151019943,-0.2927830151019943,-0.2927830151019943,-0.2927830151019943,-0.2927830151019943,0.0,0.0,0.0,28.948556485333764
2015-12-01,29.242407974374647,28.336641521155688,29.289905168879777,29.20861185747161,29.273055842895207,-0.4163034233157648,-0.4163034233157648,-0.4163034233157648,-0.4163034233157648,-0.4163034233157648,-0.4163034233157648,0.0,0.0,0.0,28.826104551058883
